pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,windspeed,rainfall,day_repaired_sin,day_repaired_cos,winddirection_sin,winddirection_cos
1009.7,32.3,29.0,28.0,25.9,81.0,84.0,2.5,14.5,1,-0.7251763071433761,-0.6885632313432775,-0.9945218953682734,-0.10452846326765336
1012.4,32.8,29.3,26.8,24.1,86.0,78.0,2.3,25.0,1,-0.7369533159843369,-0.6759436441447542,-0.9945218953682734,-0.10452846326765336
1010.9,29.2,26.4,24.8,25.5,88.0,83.0,2.3,28.0,1,-0.7485107481711011,-0.6631226582407952,0.40673664307580043,-0.9135454576426008
1008.5,30.7,28.8,25.8,23.0,79.0,84.0,2.5,11.3,1,-0.7598451601445789,-0.650104093668744,0.8660254037844387,0.4999999999999999
1008.6,31.0,27.1,25.8,25.0,77.0,70.0,6.4,15.3,0,-0.7709531747949796,-0.6368918293348892,-0.587785252292473,-0.8090169943749475
1010.5,30.6,28.0,26.9,25.0,84.0,57.0,3.9,13.6,1,-0.7818314824680297,-0.6234898018587337,-0.587785252292473,-0.8090169943749475
1011.1,33.7,30.2,27.6,25.8,75.0,39.0,9.1,30.5,0,-0.7924768419510902,-0.6099020044000731,0.40673664307580043,-0.9135454576426008
1006.2,32.4,29.1,26.8,22.9,77.0,59.0,3.5,12.3,0,-0.8028860814388822,-0.5961324854692258,-0.9945218953682734,-0.10452846326765336
1007.9,31.4,28.7,26.5,24.1,87.0,83.0,3.0,37.5,1,-0.8130560994785325,-0.5821853477207706,0.9945218953682734,-0.10452846326765333
1009.4,31.9,28.6,26.5,22.1,83.0,83.0,3.4,34.0,1,-0.8229838658936564,-0.5680647467311559,0.9945218953682734,-0.10452846326765333
1013.2,31.3,28.9,26.2,25.6,81.0,82.0,3.2,22.9,1,-0.8326664226872063,-0.5537748897605334,-0.9945218953682734,-0.10452846326765336
1015.0,30.7,27.0,25.5,21.4,76.0,49.0,8.8,21.3,0,-0.8421008849228114,-0.5393200344991996,0.9510565162951536,-0.30901699437494734
1015.0,31.9,28.4,26.4,24.9,74.0,67.0,8.0,38.0,1,-0.8512844415843512,-0.5247044877990078,0.7431448254773941,0.6691306063588582
1008.9,31.2,28.3,26.7,25.3,83.0,85.0,2.2,39.7,1,-0.8602143564135006,-0.5099326043901359,-0.9510565162951536,0.30901699437494723
1007.6,31.0,28.7,25.8,22.1,76.0,83.0,2.0,34.0,1,-0.8688879687250064,-0.4950087855835816,-0.9945218953682734,-0.10452846326765336
1010.2,31.7,28.2,25.9,23.8,79.0,88.0,1.6,22.0,1,-0.8773026941994417,-0.4799374779597867,0.9945218953682733,0.10452846326765368
1012.8,30.7,27.7,26.0,23.6,75.0,43.0,7.2,25.1,0,-0.88545602565321,-0.46472317204376834,0.9510565162951536,-0.30901699437494734
1008.1,31.0,28.2,26.9,24.8,75.0,78.0,2.0,36.0,1,-0.8933455337855631,-0.44937040096716124,-0.8660254037844388,-0.4999999999999996
1005.8,31.7,28.7,26.2,25.8,79.0,73.0,7.9,29.6,0,-0.900968867902419,-0.4338837391175583,-0.9945218953682734,-0.10452846326765336
1006.4,31.0,28.4,26.1,26.0,87.0,81.0,3.5,34.8,1,-0.9083237566167538,-0.4182678007755655,-0.9945218953682734,-0.10452846326765336
1010.5,30.8,28.2,26.1,25.2,83.0,81.0,2.1,25.1,1,-0.9154080085253661,-0.4025272387399681,0.20791169081775973,-0.9781476007338056
1011.4,31.7,28.0,26.9,23.7,75.0,54.0,6.0,9.1,0,-0.92221951286181,-0.38666674294141956,0.40673664307580015,0.9135454576426009
1008.4,32.8,29.4,27.0,24.3,74.0,27.0,10.6,12.4,0,-0.9287562401253023,-0.3706910390450676,-0.9945218953682734,-0.10452846326765336
1010.0,31.5,29.8,27.4,20.4,77.0,60.0,10.2,20.9,0,-0.9350162426854147,-0.3546048870425359,0.40673664307580015,0.9135454576426009
1013.3,29.4,27.7,25.8,24.5,84.0,77.0,1.8,34.8,1,-0.9409976553623766,-0.3384130798336701,0.9945218953682734,-0.10452846326765333
1009.5,31.5,28.8,26.6,25.7,87.0,81.0,4.7,12.6,1,-0.946698695982806,-0.3221204417984905,-0.8660254037844388,-0.4999999999999996
1014.2,30.9,28.1,25.2,25.2,84.0,60.0,11.1,12.9,0,-0.9521176659107141,-0.30573182735975296,0.20791169081775973,-0.9781476007338056
1013.7,31.0,28.1,26.8,24.9,81.0,84.0,1.0,50.6,1,-0.9572529505536157,-0.2892521195365679,-0.9510565162951535,-0.30901699437494756
1011.9,31.9,28.0,25.8,25.6,81.0,89.0,1.1,24.0,1,-0.9621030198436004,-0.2726862284894942,0.8660254037844386,-0.5000000000000002
1011.2,29.8,26.4,24.4,23.1,80.0,51.0,6.1,7.9,1,-0.9666664286932194,-0.25603909005754777,-0.9945218953682734,-0.10452846326765336
1008.1,28.1,27.9,25.3,22.2,79.0,84.0,2.0,50.6,1,-0.970941817426052,-0.23931566428755774,0.20791169081775931,0.9781476007338057
1012.2,28.4,26.9,24.3,23.3,79.0,47.0,8.4,7.9,0,-0.9749279121818236,-0.2225209339563146,-0.9510565162951536,0.30901699437494723
1010.0,29.7,26.4,24.4,23.1,82.0,88.0,4.5,13.7,1,-0.9786235252959552,-0.20565990308593696,0.7431448254773941,0.6691306063588582
1005.5,27.5,25.6,24.5,24.2,92.0,91.0,2.3,23.3,1,-0.9820275556534304,-0.18873759545291638,-0.9945218953682733,0.10452846326765387
1017.0,30.1,27.8,26.1,24.7,74.0,72.0,11.1,18.4,0,-0.9851389890168738,-0.17175905309127593,0.9510565162951535,0.30901699437494745
1016.4,31.9,28.1,26.3,23.4,79.0,47.0,9.1,43.1,0,-0.9879568983287464,-0.15472933479028134,0.7431448254773941,0.6691306063588582
1013.1,24.6,23.1,21.0,20.7,91.0,88.0,0.0,46.3,1,-0.9904804439875631,-0.13765351458716854,0.9945218953682733,0.10452846326765368
1018.1,29.4,26.2,24.5,24.7,61.0,61.0,6.5,39.3,1,-0.992708874098054,-0.12053668025532357,-0.8660254037844388,-0.4999999999999996
1018.0,31.2,26.7,24.7,23.1,78.0,61.0,3.9,34.0,0,-0.9946415246951927,-0.10338393178836999,0.9945218953682733,0.10452846326765368
1017.7,29.4,25.9,23.4,20.3,79.0,74.0,3.2,48.0,1,-0.9962778199420265,-0.08620037988061945,0.9945218953682733,0.10452846326765368
1017.0,23.1,21.6,20.5,19.6,78.0,88.0,0.0,50.6,1,-0.9976172723012475,-0.06899114440432517,0.9945218953682733,0.10452846326765368
1017.0,31.7,28.3,25.3,23.4,84.0,78.0,4.2,11.7,1,-0.9986594826804561,-0.051761352884209834,0.8660254037844386,-0.5000000000000002
1017.0,29.1,27.5,26.0,20.6,65.0,51.0,8.6,39.3,0,-0.9994041405510704,-0.03451613896970879,0.9945218953682734,-0.10452846326765333
1011.2,26.8,24.5,23.2,23.7,77.0,56.0,6.0,37.7,1,-0.9998510240408495,-0.017260640905388477,0.9945218953682734,-0.10452846326765333
1016.8,28.4,24.5,22.3,19.4,74.0,49.0,6.4,21.9,0,-1.0,-1.8369701987210297e-16,0.20791169081775931,0.9781476007338057
1008.8,27.6,25.0,24.5,24.3,62.0,88.0,8.2,39.5,1,-0.9998510240408495,0.01726064090538811,-0.9945218953682733,0.10452846326765387
1017.1,26.6,24.8,23.9,19.3,75.0,68.0,10.1,33.4,1,-0.9994041405510704,0.03451613896970842,0.9945218953682733,0.10452846326765368
1016.7,29.2,25.8,23.1,17.8,67.0,17.0,10.2,15.7,0,-0.9986594826804561,0.051761352884209466,0.9945218953682733,0.10452846326765368
1011.6,28.2,25.5,22.8,23.6,76.0,47.0,9.4,19.0,1,-0.9976172723012476,0.0689911444043248,0.9510565162951536,-0.30901699437494734
1011.4,29.1,25.8,23.1,19.3,70.0,32.0,10.6,9.9,0,-0.9962778199420265,0.08620037988061907,0.20791169081775931,0.9781476007338057
1010.8,22.7,20.9,19.3,18.0,79.0,88.0,0.6,18.6,1,-0.9946415246951927,0.10338393178836963,0.8660254037844387,0.4999999999999999
1011.4,27.5,22.8,22.5,19.4,76.0,85.0,2.5,32.4,1,-0.9927088740980541,0.12053668025532233,0.9945218953682733,0.10452846326765368
1013.4,23.6,21.8,19.6,17.3,76.0,86.0,2.2,19.2,1,-0.9904804439875632,0.13765351458716818,0.9510565162951535,0.30901699437494745
1012.2,27.6,25.8,24.5,22.3,79.0,81.0,2.3,21.3,1,-0.9879568983287464,0.15472933479028098,0.9945218953682733,0.10452846326765368
1019.3,27.5,24.5,22.3,16.8,73.0,49.0,9.3,21.9,0,-0.9851389890168737,0.17175905309127645,0.20791169081775931,0.9781476007338057
1012.2,29.7,26.9,24.5,23.3,82.0,80.0,3.2,21.3,1,-0.9820275556534303,0.1887375954529169,0.9945218953682733,0.10452846326765368
1012.0,30.1,26.8,23.3,20.6,70.0,44.0,10.2,9.5,0,-0.9786235252959552,0.2056599030859366,0.40673664307580015,0.9135454576426009
1014.6,25.3,23.7,21.1,21.1,76.0,49.0,6.5,23.7,0,-0.9749279121818236,0.22252093395631423,0.8660254037844387,0.4999999999999999
1016.2,25.9,23.7,20.1,19.2,82.0,83.0,3.4,20.5,1,-0.9709418174260521,0.23931566428755738,0.40673664307580015,0.9135454576426009
1017.1,28.4,25.8,25.5,21.6,82.0,83.0,3.0,24.4,0,-0.9666664286932197,0.25603909005754655,0.9945218953682734,-0.10452846326765333
1016.0,25.4,23.2,21.5,18.6,70.0,69.0,6.4,28.8,0,-0.9621030198436005,0.27268622848949386,0.8660254037844387,0.4999999999999999
1012.9,26.5,25.6,24.2,23.4,78.0,77.0,2.4,17.2,1,-0.9572529505536158,0.28925211953656754,0.9945218953682733,0.10452846326765368
1014.8,29.2,25.5,23.4,19.9,84.0,70.0,6.3,13.7,0,-0.9521176659107142,0.3057318273597526,0.9945218953682734,-0.10452846326765333
1016.8,26.2,24.7,22.6,22.8,79.0,84.0,4.6,21.9,1,-0.9466986959828061,0.3221204417984901,0.7431448254773941,0.6691306063588582
1014.8,27.1,26.1,24.5,23.1,78.0,61.0,7.6,13.7,0,-0.9409976553623767,0.33841307983366975,0.9945218953682734,-0.10452846326765333
1016.8,30.7,26.2,24.7,19.9,75.0,68.0,9.2,16.9,1,-0.9350162426854148,0.35460488704253557,0.9945218953682733,0.10452846326765368
1015.6,26.3,23.8,21.4,20.9,70.0,72.0,8.5,35.8,0,-0.9287562401253024,0.3706910390450673,0.8660254037844387,0.4999999999999999
1018.4,28.2,24.8,22.6,22.8,89.0,81.0,2.7,28.6,1,-0.9222195128618105,0.3866667429414184,0.9945218953682734,-0.10452846326765333
1017.0,28.9,25.8,23.3,21.6,86.0,83.0,2.6,44.7,1,-0.9154080085253663,0.4025272387399677,0.9945218953682733,0.10452846326765368
1015.6,28.1,25.5,23.4,21.6,87.0,88.0,0.3,22.9,1,-0.908323756616754,0.4182678007755652,0.9945218953682734,-0.10452846326765333
1014.7,29.6,26.5,23.8,19.6,90.0,85.0,0.5,24.9,1,-0.9009688679024193,0.43388373911755795,0.9945218953682733,0.10452846326765368
1013.7,26.3,24.4,23.3,19.9,91.0,74.0,3.1,38.0,0,-0.8933455337855633,0.44937040096716097,0.9945218953682733,0.10452846326765368
1016.5,29.4,25.8,22.8,16.0,79.0,88.0,0.3,9.5,0,-0.8854560256532101,0.464723172043768,0.9945218953682733,0.10452846326765368
1016.8,26.7,24.8,23.6,19.4,84.0,83.0,0.1,8.9,1,-0.8773026941994424,0.47993747795978564,0.9945218953682733,0.10452846326765368
1016.5,28.5,26.2,24.4,23.1,79.0,84.0,2.4,19.0,1,-0.8688879687250066,0.4950087855835813,0.9945218953682734,-0.10452846326765333
1015.2,26.6,24.8,22.3,22.1,87.0,61.0,7.0,16.4,1,-0.8602143564135009,0.5099326043901355,0.7431448254773941,0.6691306063588582
1017.1,28.4,25.4,23.7,22.1,79.0,83.0,3.5,41.3,1,-0.851284441584351,0.5247044877990082,0.9945218953682734,-0.10452846326765333
1014.0,27.4,25.8,24.8,22.9,81.0,83.0,7.6,21.8,1,-0.8421008849228117,0.5393200344991993,0.9945218953682734,-0.10452846326765333
1016.7,27.5,25.0,23.1,22.3,76.0,49.0,9.5,8.5,1,-0.8326664226872064,0.553774889760533,0.7431448254773941,0.6691306063588582
1016.7,26.7,23.1,22.3,21.1,81.0,83.0,6.9,16.6,1,-0.8229838658936566,0.5680647467311556,0.7431448254773941,0.6691306063588582
1014.2,21.3,20.5,20.5,19.9,91.0,88.0,0.0,46.3,1,-0.8130560994785327,0.5821853477207704,0.9945218953682733,0.10452846326765368
1019.4,21.3,20.9,20.1,19.0,91.0,78.0,0.0,43.1,1,-0.8028860814388828,0.5961324854692248,0.9945218953682733,0.10452846326765368
1018.1,21.0,20.8,19.4,19.6,91.0,88.0,0.0,16.6,1,-0.7924768419510905,0.6099020044000728,0.40673664307580015,0.9135454576426009
1017.8,21.0,20.0,19.1,19.6,78.0,87.0,6.5,21.3,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,0.4999999999999999
1017.1,20.4,18.4,17.4,15.1,79.0,88.0,0.0,37.5,0,-0.7709531747949798,0.6368918293348889,0.7431448254773941,0.6691306063588582
1019.9,21.9,21.0,20.4,18.0,79.0,84.0,0.0,25.0,1,-0.7598451601445793,0.6501040936687438,0.8660254037844387,0.4999999999999999
1018.7,24.3,20.8,19.2,16.2,78.0,46.0,7.7,9.1,1,-0.7485107481711011,0.6631226582407952,0.7431448254773941,0.6691306063588582
1018.0,21.0,18.4,16.1,15.5,79.0,89.0,0.6,12.7,1,-0.7369533159843369,0.6759436441447543,0.7431448254773941,0.6691306063588582
1018.9,24.8,22.3,20.7,20.8,91.0,93.0,0.0,13.7,1,-0.7251763071433767,0.6885632313432768,0.7431448254773941,0.6691306063588582
1021.3,27.6,23.4,22.4,21.7,75.0,89.0,2.3,25.5,1,-0.7131832306305961,0.7009776598061497,0.9945218953682733,0.10452846326765368
1022.5,27.6,25.4,24.3,16.9,75.0,88.0,0.0,26.3,1,-0.7009776598061493,0.7131832306305963,0.20791169081775931,0.9781476007338057
1018.4,22.0,17.7,15.5,14.9,74.0,67.0,5.0,33.2,1,-0.6885632313432771,0.7251763071433764,0.20791169081775931,0.9781476007338057
1022.5,18.6,17.7,16.9,13.3,75.0,90.0,0.0,38.0,1,-0.6759436441447546,0.7369533159843366,0.9510565162951535,0.30901699437494745
1018.9,19.3,17.3,16.1,12.9,78.0,95.0,0.0,37.9,1,-0.6631226582407955,0.7485107481711007,0.9510565162951535,0.30901699437494745
1019.9,20.1,20.1,18.0,17.5,93.0,88.0,0.0,15.3,1,-0.6501040936687448,0.7598451601445784,0.5,0.8660254037844386
1022.5,21.2,18.2,16.3,12.1,75.0,56.0,0.6,10.2,1,-0.6368918293348892,0.7709531747949796,0.20791169081775931,0.9781476007338057
1022.2,24.4,19.7,18.4,16.0,83.0,95.0,1.2,15.5,1,-0.6234898018587337,0.7818314824680297,0.9945218953682733,0.10452846326765368
1022.6,26.0,18.8,17.6,15.9,62.0,86.0,3.5,14.5,1,-0.6099020044000731,0.7924768419510901,0.9510565162951535,0.30901699437494745
1021.2,19.8,17.9,17.2,14.4,71.0,95.0,0.0,40.4,1,-0.5961324854692251,0.8028860814388826,0.9945218953682733,0.10452846326765368
1020.4,18.4,16.6,15.4,15.6,78.0,88.0,0.0,23.5,1,-0.5821853477207714,0.813056099478532,0.40673664307580015,0.9135454576426009
1022.1,20.9,17.6,15.1,6.6,74.0,72.0,7.7,23.7,0,-0.5680647467311559,0.8229838658936564,0.40673664307580015,0.9135454576426009
1025.9,21.3,19.6,17.7,17.6,75.0,45.0,6.5,30.5,0,-0.5537748897605341,0.8326664226872057,0.7431448254773941,0.6691306063588582
1019.5,16.2,15.2,14.6,13.9,90.0,92.0,0.0,43.1,1,-0.5393200344991996,0.8421008849228114,0.9945218953682733,0.10452846326765368
1016.8,20.9,19.3,17.6,15.5,95.0,92.0,0.0,44.7,1,-0.5247044877990079,0.8512844415843512,0.9510565162951535,0.30901699437494745
1022.6,17.2,16.2,15.2,13.1,79.0,88.0,0.0,43.1,1,-0.509932604390136,0.8602143564135006,0.9945218953682733,0.10452846326765368
1024.3,21.3,19.4,19.4,13.9,91.0,87.0,0.4,24.4,1,-0.49500878558358086,0.8688879687250068,0.8660254037844387,0.4999999999999999
1016.8,16.4,15.3,15.3,15.2,86.0,88.0,0.1,10.9,1,-0.4799374779597868,0.8773026941994417,0.8660254037844387,0.4999999999999999
1016.8,16.7,15.5,14.2,12.9,79.0,94.0,0.0,19.0,1,-0.4647231720437684,0.88545602565321,0.7431448254773941,0.6691306063588582
1020.4,18.4,15.3,14.6,12.9,79.0,88.0,0.0,38.0,1,-0.44937040096716213,0.8933455337855627,0.9510565162951535,0.30901699437494745
1026.4,18.6,17.3,15.5,12.5,79.0,86.0,0.6,29.7,1,-0.43388373911755834,0.900968867902419,0.40673664307580015,0.9135454576426009
1017.1,17.5,16.6,15.4,15.5,85.0,92.0,0.0,39.7,1,-0.4182678007755656,0.9083237566167538,0.9945218953682733,0.10452846326765368
1025.4,17.4,16.6,15.7,13.5,75.0,90.0,1.0,25.0,1,-0.4025272387399673,0.9154080085253664,0.40673664307580015,0.9135454576426009
1020.6,20.8,18.4,16.2,7.4,67.0,88.0,0.0,27.0,1,-0.3866667429414196,0.92221951286181,0.7431448254773941,0.6691306063588582
1024.4,17.2,15.2,13.3,9.8,75.0,87.0,2.0,20.8,1,-0.37069103904506767,0.9287562401253022,0.40673664307580015,0.9135454576426009
1021.3,17.2,14.9,12.8,11.8,90.0,88.0,0.1,27.4,1,-0.3546048870425351,0.935016242685415,0.8660254037844387,0.4999999999999999
1023.8,21.6,20.4,19.9,17.5,74.0,79.0,1.7,21.3,1,-0.33841307983367097,0.9409976553623762,0.7431448254773941,0.6691306063588582
1023.8,19.9,15.5,12.7,8.4,67.0,72.0,7.0,19.0,0,-0.32212044179849053,0.946698695982806,0.5877852522924731,0.8090169943749475
1024.3,17.4,17.3,16.3,15.3,89.0,88.0,0.0,28.8,1,-0.305731827359753,0.9521176659107141,0.7431448254773941,0.6691306063588582
1018.1,17.3,16.5,15.6,15.6,90.0,91.0,1.0,39.5,1,-0.28925211953656793,0.9572529505536157,0.9510565162951535,0.30901699437494745
1020.9,17.8,16.4,15.3,12.8,76.0,91.0,0.0,42.0,0,-0.27268622848949425,0.9621030198436004,0.40673664307580015,0.9135454576426009
1022.6,21.6,18.8,16.8,13.1,92.0,82.0,0.1,23.9,1,-0.25603909005754694,0.9666664286932196,0.8660254037844387,0.4999999999999999
1020.2,17.3,15.3,14.9,13.1,84.0,88.0,0.0,28.3,1,-0.23931566428755865,0.9709418174260518,0.5877852522924731,0.8090169943749475
1019.9,20.7,19.3,17.1,13.3,67.0,86.0,0.6,33.0,1,-0.22252093395631464,0.9749279121818235,0.9945218953682733,0.10452846326765368
1018.1,20.6,18.8,17.2,14.7,75.0,82.0,2.4,24.9,0,-0.205659903085937,0.9786235252959552,0.40673664307580015,0.9135454576426009
1017.6,20.6,18.8,17.1,15.1,75.0,84.0,0.0,35.6,1,-0.18873759545291732,0.9820275556534301,0.7431448254773941,0.6691306063588582
1018.1,23.8,21.2,19.6,19.8,86.0,83.0,2.3,24.4,1,-0.171759053091276,0.9851389890168738,0.9945218953682734,-0.10452846326765333
1016.8,21.1,18.8,17.4,15.3,75.0,88.0,0.0,30.3,1,-0.15472933479028142,0.9879568983287464,0.8660254037844387,0.4999999999999999
1022.2,21.6,18.2,16.4,14.6,77.0,88.0,0.0,24.8,1,-0.1376535145871677,0.9904804439875633,0.8660254037844387,0.4999999999999999
1023.2,20.6,17.8,14.4,13.4,75.0,88.0,0.0,23.3,1,-0.12053668025532363,0.992708874098054,0.40673664307580015,0.9135454576426009
1017.1,18.9,17.5,16.5,16.8,88.0,91.0,0.0,30.0,1,-0.10338393178837006,0.9946415246951927,0.40673664307580015,0.9135454576426009
1016.8,18.9,17.7,16.9,16.8,96.0,95.0,0.0,17.5,1,-0.08620037988062039,0.9962778199420264,0.8660254037844387,0.4999999999999999
1016.4,16.3,16.6,15.9,15.0,91.0,96.0,0.0,37.0,1,-0.06899114440432523,0.9976172723012475,0.9945218953682733,0.10452846326765368
1013.9,18.9,17.1,15.3,16.9,79.0,94.0,0.0,24.0,1,-0.051761352884209896,0.9986594826804561,0.9945218953682733,0.10452846326765368
1013.0,22.2,20.5,19.1,17.9,79.0,81.0,2.2,28.6,1,-0.03451613896970796,0.9994041405510705,0.9945218953682733,0.10452846326765368
1014.5,18.7,17.6,17.0,17.4,97.0,95.0,0.0,25.0,1,-0.017260640905388536,0.9998510240408494,0.8660254037844387,0.4999999999999999
1016.6,21.1,19.1,17.1,13.0,94.0,97.0,0.0,50.6,1,-2.4492935982947064e-16,1.0,0.5877852522924731,0.8090169943749475
1021.9,19.3,18.1,17.3,16.3,95.0,100.0,0.0,26.5,1,0.0,1.0,0.9945218953682733,0.10452846326765368
1015.3,21.9,18.7,17.3,16.8,85.0,95.0,0.0,21.9,1,0.017260640905388498,0.9998510240408495,0.9510565162951535,0.30901699437494745
1017.7,20.9,19.3,18.9,18.0,87.0,91.0,0.0,50.7,1,0.03451613896970813,0.9994041405510704,0.9945218953682733,0.10452846326765368
1020.0,21.1,18.4,16.6,14.0,75.0,56.0,3.3,55.5,0,0.05176135288420938,0.9986594826804561,0.9510565162951535,0.30901699437494745
1027.1,10.8,7.4,8.1,2.5,61.0,95.0,0.1,24.0,1,0.06899114440432493,0.9976172723012476,0.40673664307580015,0.9135454576426009
1022.7,15.1,13.3,9.8,11.5,93.0,100.0,0.0,24.5,1,0.0862003798806194,0.9962778199420265,0.7431448254773941,0.6691306063588582
1027.4,10.4,10.4,8.1,2.2,77.0,92.0,0.0,39.5,1,0.10338393178837016,0.9946415246951927,0.9510565162951535,0.30901699437494745
1017.8,17.4,13.7,9.8,11.4,98.0,99.0,0.0,38.3,1,0.12053668025532305,0.992708874098054,0.8660254037844387,0.4999999999999999
1024.7,10.9,8.9,7.0,4.6,79.0,96.0,0.0,27.9,1,0.1376535145871682,0.9904804439875632,0.9945218953682733,0.10452846326765368
1023.8,15.1,13.2,9.6,4.0,70.0,61.0,10.1,27.3,0,0.15472933479028123,0.9879568983287464,0.40673664307580015,0.9135454576426009
1017.7,14.6,11.6,10.0,10.9,92.0,88.0,0.1,50.6,1,0.17175905309127604,0.9851389890168738,0.9945218953682733,0.10452846326765368
1019.0,16.3,12.1,10.3,8.7,66.0,88.0,0.2,23.4,1,0.18873759545291666,0.9820275556534304,0.40673664307580015,0.9135454576426009
1023.9,18.2,17.2,15.4,13.7,69.0,55.0,2.4,55.5,0,0.2056599030859366,0.9786235252959552,0.9510565162951535,0.30901699437494745
1022.9,18.5,16.5,14.7,15.0,91.0,93.0,0.0,25.0,1,0.22252093395631442,0.9749279121818236,0.40673664307580015,0.9135454576426009
1024.3,17.5,13.1,11.4,3.1,58.0,81.0,0.0,14.6,1,0.23931566428755774,0.970941817426052,0.40673664307580015,0.9135454576426009
1023.3,15.3,13.3,10.6,3.2,72.0,22.0,9.2,44.7,0,0.2560390900575471,0.9666664286932195,0.40673664307580015,0.9135454576426009
1020.8,16.2,13.1,10.6,1.1,77.0,60.0,10.2,30.3,0,0.27268622848949375,0.9621030198436006,0.40673664307580015,0.9135454576426009
1024.9,15.3,12.8,10.0,8.6,63.0,91.0,0.0,18.0,1,0.28925211953656765,0.9572529505536158,0.40673664307580015,0.9135454576426009
1027.8,19.7,16.7,14.7,11.1,67.0,44.0,9.9,20.5,0,0.30573182735975285,0.9521176659107141,0.40673664307580015,0.9135454576426009
1023.6,12.5,10.4,8.8,6.2,72.0,20.0,9.1,33.4,0,0.3221204417984906,0.946698695982806,0.40673664307580015,0.9135454576426009
1020.1,13.3,14.4,11.6,10.5,89.0,85.0,1.9,9.9,1,0.33841307983367047,0.9409976553623765,0.40673664307580015,0.9135454576426009
1021.8,21.8,18.4,16.5,14.0,72.0,40.0,10.0,14.6,0,0.3546048870425356,0.9350162426854148,0.7431448254773941,0.6691306063588582
1018.7,15.4,13.1,13.4,12.3,95.0,87.0,0.3,12.4,1,0.3706910390450675,0.9287562401253023,0.8660254037844387,0.4999999999999999
1013.4,23.1,21.1,20.7,20.8,98.0,88.0,0.0,39.9,1,0.38666674294141884,0.9222195128618104,0.8660254037844387,0.4999999999999999
1026.9,19.6,18.6,17.9,12.4,85.0,88.0,0.5,21.6,1,0.40252723873996754,0.9154080085253663,0.40673664307580015,0.9135454576426009
1014.2,18.6,17.1,16.9,16.8,95.0,95.0,0.0,27.4,1,0.4182678007755652,0.9083237566167539,0.9510565162951535,0.30901699437494745
1017.4,25.3,22.1,20.4,19.6,72.0,20.0,10.1,15.2,0,0.4338837391175582,0.9009688679024191,0.7431448254773941,0.6691306063588582
1020.5,21.8,18.2,15.8,9.7,62.0,19.0,9.2,26.1,0,0.44937040096716124,0.8933455337855631,0.40673664307580015,0.9135454576426009
1019.7,17.6,15.4,14.4,14.3,90.0,96.0,0.0,15.5,1,0.4647231720437685,0.8854560256532099,0.7431448254773941,0.6691306063588582
1025.8,17.3,15.4,13.3,3.7,64.0,91.0,2.4,18.0,0,0.47993747795978636,0.877302694199442,0.9945218953682733,0.10452846326765368
1013.9,20.9,20.6,19.4,19.9,73.0,83.0,2.0,14.8,0,0.49500878558358136,0.8688879687250066,0.9945218953682733,0.10452846326765368
1016.2,24.8,18.6,17.3,16.5,75.0,78.0,1.2,22.3,1,0.5099326043901359,0.8602143564135007,0.3090169943749474,0.9510565162951535
1016.8,23.4,22.4,20.8,16.5,76.0,45.0,9.5,39.7,1,0.524704487799008,0.8512844415843512,0.9945218953682734,-0.10452846326765333
1020.4,17.2,15.1,14.0,14.1,89.0,88.0,0.0,29.8,1,0.5393200344991992,0.8421008849228118,0.9510565162951535,0.30901699437494745
1025.2,16.8,13.5,10.6,10.1,72.0,40.0,9.2,16.0,0,0.5537748897605331,0.8326664226872064,0.40673664307580015,0.9135454576426009
1015.0,23.5,21.6,20.4,20.6,75.0,48.0,9.5,21.2,0,0.5680647467311557,0.8229838658936565,0.7431448254773941,0.6691306063588582
1024.9,17.3,15.2,14.6,11.5,79.0,46.0,5.0,39.5,1,0.5821853477207707,0.8130560994785325,0.9945218953682733,0.10452846326765368
1020.2,21.2,18.9,17.2,15.0,74.0,35.0,9.8,18.6,0,0.5961324854692253,0.8028860814388825,0.5877852522924731,0.8090169943749475
1025.4,18.8,16.1,13.8,11.1,76.0,49.0,9.1,30.2,0,0.6099020044000728,0.7924768419510905,0.40673664307580015,0.9135454576426009
1021.2,16.5,15.9,13.1,12.6,92.0,90.0,0.0,29.8,1,0.6234898018587335,0.7818314824680298,0.40673664307580015,0.9135454576426009
1020.4,20.7,18.4,17.6,14.3,78.0,90.0,0.2,43.8,1,0.6368918293348892,0.7709531747949796,0.9945218953682733,0.10452846326765368
1012.5,25.3,21.5,19.1,19.9,89.0,76.0,3.5,15.8,0,0.6501040936687441,0.7598451601445789,0.7431448254773941,0.6691306063588582
1020.6,18.9,15.2,14.7,13.3,75.0,46.0,9.8,24.5,0,0.6631226582407952,0.7485107481711011,0.40673664307580015,0.9135454576426009
1019.9,17.1,16.1,15.3,12.9,89.0,91.0,0.0,37.5,1,0.6759436441447543,0.7369533159843368,0.9510565162951535,0.30901699437494745
1022.1,20.5,19.0,17.2,16.9,82.0,78.0,1.1,21.9,0,0.688563231343277,0.7251763071433766,0.9945218953682733,0.10452846326765368
1023.8,18.5,16.7,15.6,15.9,91.0,89.0,1.7,9.5,0,0.7009776598061493,0.7131832306305963,0.7431448254773941,0.6691306063588582
1013.0,21.3,18.6,17.1,16.0,79.0,86.0,0.0,30.6,1,0.7131832306305963,0.7009776598061495,0.9945218953682733,0.10452846326765368
